image_path,steering,speed,source,sequence_key,chunk_id
data\training_data\589.png,89.375,1.0,csv,csv_000000589,1
data\training_data\11698.png,85.0,0.0,csv,csv_000011698,23
data\training_data\8906.png,85.0,1.0,csv,csv_000008906,17
data\training_data\6793.png,89.375,1.0,csv,csv_000006793,13
car\data\drive_frames\1773065736514_85_35.png,85.0,35.0,drive_frames,drive_1773065736514,29
data\training_data\4173.png,89.375,1.0,csv,csv_000004173,8
data\training_data\1174.png,102.5,1.0,csv,csv_000001174,2
data\training_data\2232.png,106.875,1.0,csv,csv_000002232,4
data\training_data\14404.png,58.75,1.0,csv,csv_000014404,28
data\training_data\1423.png,80.625,1.0,csv,csv_000001423,2
data\training_data\6825.png,85.0,1.0,csv,csv_000006825,13
data\training_data\3955.png,67.5,1.0,csv,csv_000003955,7
data\training_data\2744.png,58.75,1.0,csv,csv_000002744,5
data\training_data\11420.png,58.75,1.0,csv,csv_000011420,22
data\training_data\5726.png,85.0,1.0,csv,csv_000005726,11
data\training_data\9572.png,106.875,1.0,csv,csv_000009572,19
data\training_data\4490.png,89.375,1.0,csv,csv_000004490,8
data\training_data\5525.png,85.0,1.0,csv,csv_000005525,11
data\training_data\6760.png,80.625,1.0,csv,csv_000006760,13
data\training_data\2633.png,89.375,1.0,csv,csv_000002633,5
data\training_data\3011.png,102.5,0.0,csv,csv_000003011,5
data\training_data\12709.png,102.5,1.0,csv,csv_000012709,25
data\training_data\2024.png,63.125,1.0,csv,csv_000002024,4
data\training_data\2015.png,67.5,1.0,csv,csv_000002015,4
data\training_data\2802.png,85.0,1.0,csv,csv_000002802,5
data\training_data\4289.png,102.5,1.0,csv,csv_000004289,8
data\training_data\5229.png,93.75,1.0,csv,csv_000005229,10
data\training_data\3928.png,85.0,1.0,csv,csv_000003928,7
data\training_data\8740.png,50.0,0.0,csv,csv_000008740,17
data\training_data\8913.png,98.125,1.0,csv,csv_000008913,17
data\training_data\2709.png,98.125,1.0,csv,csv_000002709,5
data\training_data\2311.png,102.5,1.0,csv,csv_000002311,4
data\training_data\5647.png,85.0,1.0,csv,csv_000005647,11
data\training_data\8526.png,85.0,1.0,csv,csv_000008526,17
data\training_data\6569.png,102.5,1.0,csv,csv_000006569,13
data\training_data\12015.png,85.0,1.0,csv,csv_000012015,23
data\training_data\6670.png,106.875,1.0,csv,csv_000006670,13
data\training_data\11276.png,102.5,1.0,csv,csv_000011276,22
car\data\drive_frames\1773065728245_90_35.png,90.0,35.0,drive_frames,drive_1773065728245,29
data\training_data\9934.png,58.75,1.0,csv,csv_000009934,19
data\training_data\7366.png,85.0,0.0,csv,csv_000007366,14
data\training_data\10157.png,85.0,1.0,csv,csv_000010157,20
car\data\drive_frames\1772205750295_60_35.png,60.0,35.0,drive_frames,drive_1772205750295,28
car\data\drive_frames\1773147935038_110_35.png,110.0,35.0,drive_frames,drive_1773147935038,31
data\training_data\7263.png,106.875,1.0,csv,csv_000007263,14
data\training_data\8359.png,106.875,1.0,csv,csv_000008359,16
data\training_data\3620.png,58.75,1.0,csv,csv_000003620,7
data\training_data\1173.png,102.5,1.0,csv,csv_000001173,2
data\training_data\2481.png,98.125,1.0,csv,csv_000002481,4
data\training_data\13081.png,85.0,0.0,csv,csv_000013081,26
data\training_data\13140.png,93.75,1.0,csv,csv_000013140,26
data\training_data\13041.png,85.0,1.0,csv,csv_000013041,26
data\training_data\9779.png,54.375,1.0,csv,csv_000009779,19
data\training_data\1400.png,80.625,1.0,csv,csv_000001400,2
data\training_data\14374.png,89.375,1.0,csv,csv_000014374,28
data\training_data\13340.png,67.5,1.0,csv,csv_000013340,26
data\training_data\12661.png,80.625,1.0,csv,csv_000012661,25
data\training_data\3977.png,89.375,0.0,csv,csv_000003977,7
data\training_data\5671.png,76.25,1.0,csv,csv_000005671,11
data\training_data\8393.png,98.125,1.0,csv,csv_000008393,16
data\training_data\10329.png,89.375,1.0,csv,csv_000010329,20
data\training_data\12664.png,85.0,1.0,csv,csv_000012664,25
data\training_data\6654.png,89.375,1.0,csv,csv_000006654,13
data\training_data\6924.png,76.25,1.0,csv,csv_000006924,13
data\training_data\6943.png,102.5,1.0,csv,csv_000006943,13
data\training_data\746.png,85.0,0.0,csv,csv_000000746,1
data\training_data\8458.png,85.0,1.0,csv,csv_000008458,16
data\training_data\7113.png,85.0,1.0,csv,csv_000007113,14
data\training_data\8721.png,80.625,1.0,csv,csv_000008721,17
data\training_data\8058.png,85.0,1.0,csv,csv_000008058,16
data\training_data\12954.png,89.375,1.0,csv,csv_000012954,25
data\training_data\4294.png,85.0,0.0,csv,csv_000004294,8
data\training_data\9668.png,102.5,1.0,csv,csv_000009668,19
data\training_data\10365.png,85.0,1.0,csv,csv_000010365,20
data\training_data\11388.png,58.75,1.0,csv,csv_000011388,22
data\training_data\2790.png,98.125,1.0,csv,csv_000002790,5
data\training_data\2512.png,111.25,0.0,csv,csv_000002512,5
data\training_data\2621.png,89.375,1.0,csv,csv_000002621,5
data\training_data\2656.png,58.75,1.0,csv,csv_000002656,5
car\data\drive_frames\1773147776446_90_35.png,90.0,35.0,drive_frames,drive_1773147776446,31
data\training_data\11660.png,85.0,1.0,csv,csv_000011660,23
data\training_data\1295.png,85.0,1.0,csv,csv_000001295,2
data\training_data\13255.png,120.0,0.0,csv,csv_000013255,26
data\training_data\11934.png,54.375,1.0,csv,csv_000011934,23
data\training_data\8608.png,85.0,0.0,csv,csv_000008608,17
data\training_data\7510.png,58.75,1.0,csv,csv_000007510,14
data\training_data\13010.png,58.75,0.0,csv,csv_000013010,25
data\training_data\8833.png,106.875,1.0,csv,csv_000008833,17
data\training_data\10347.png,98.125,1.0,csv,csv_000010347,20
data\training_data\3554.png,89.375,1.0,csv,csv_000003554,7
data\training_data\5884.png,89.375,1.0,csv,csv_000005884,11
car\data\drive_frames\1772209983346_130_35.png,120.0,35.0,drive_frames,drive_1772209983346,28
data\training_data\13306.png,89.375,1.0,csv,csv_000013306,26
car\data\drive_frames\1773145056710_90_0.png,90.0,0.0,drive_frames,drive_1773145056710,29
data\training_data\2253.png,106.875,1.0,csv,csv_000002253,4
data\training_data\5704.png,106.875,1.0,csv,csv_000005704,11
data\training_data\13135.png,102.5,1.0,csv,csv_000013135,26
data\training_data\2936.png,102.5,1.0,csv,csv_000002936,5
data\training_data\5059.png,93.75,1.0,csv,csv_000005059,10
data\training_data\14200.png,85.0,1.0,csv,csv_000014200,28
data\training_data\3929.png,80.625,1.0,csv,csv_000003929,7
data\training_data\6901.png,106.875,1.0,csv,csv_000006901,13
data\training_data\850.png,85.0,1.0,csv,csv_000000850,1
data\training_data\6784.png,80.625,0.0,csv,csv_000006784,13
data\training_data\8699.png,106.875,1.0,csv,csv_000008699,17
data\training_data\5025.png,85.0,0.0,csv,csv_000005025,10
data\training_data\11558.png,106.875,0.0,csv,csv_000011558,23
data\training_data\10425.png,80.625,1.0,csv,csv_000010425,20
data\training_data\1477.png,58.75,1.0,csv,csv_000001477,2
car\data\drive_frames\1773145060846_90_0.png,90.0,0.0,drive_frames,drive_1773145060846,29
car\data\drive_frames\1772209963566_125_35.png,120.0,35.0,drive_frames,drive_1772209963566,28
car\data\drive_frames\1773066027334_70_35.png,70.0,35.0,drive_frames,drive_1773066027334,29
data\training_data\14274.png,102.5,1.0,csv,csv_000014274,28
data\training_data\5209.png,93.75,0.0,csv,csv_000005209,10
data\training_data\13217.png,89.375,1.0,csv,csv_000013217,26
data\training_data\2569.png,58.75,1.0,csv,csv_000002569,5
data\training_data\3645.png,89.375,0.0,csv,csv_000003645,7
data\training_data\3855.png,85.0,1.0,csv,csv_000003855,7
data\training_data\13424.png,111.25,1.0,csv,csv_000013424,26
data\training_data\2887.png,89.375,1.0,csv,csv_000002887,5
data\training_data\2471.png,85.0,1.0,csv,csv_000002471,4
data\training_data\13150.png,98.125,1.0,csv,csv_000013150,26
data\training_data\2243.png,89.375,0.0,csv,csv_000002243,4
data\training_data\14115.png,85.0,0.0,csv,csv_000014115,28
data\training_data\14212.png,89.375,1.0,csv,csv_000014212,28
data\training_data\4008.png,106.875,1.0,csv,csv_000004008,7
data\training_data\5878.png,93.75,1.0,csv,csv_000005878,11
data\training_data\11366.png,102.5,1.0,csv,csv_000011366,22
data\training_data\6630.png,102.5,1.0,csv,csv_000006630,13
data\training_data\10042.png,102.5,1.0,csv,csv_000010042,20
data\training_data\7105.png,80.625,1.0,csv,csv_000007105,14
data\training_data\684.png,89.375,1.0,csv,csv_000000684,1
data\training_data\11872.png,102.5,1.0,csv,csv_000011872,23
data\training_data\11511.png,67.5,1.0,csv,csv_000011511,22
data\training_data\8865.png,85.0,1.0,csv,csv_000008865,17
data\training_data\11795.png,67.5,0.0,csv,csv_000011795,23
data\training_data\4477.png,85.0,1.0,csv,csv_000004477,8
data\training_data\13413.png,102.5,1.0,csv,csv_000013413,26
data\training_data\2941.png,85.0,1.0,csv,csv_000002941,5
data\training_data\2688.png,102.5,1.0,csv,csv_000002688,5
data\training_data\4090.png,63.125,1.0,csv,csv_000004090,8
data\training_data\6814.png,102.5,1.0,csv,csv_000006814,13
data\training_data\5771.png,111.25,0.0,csv,csv_000005771,11
data\training_data\11474.png,89.375,1.0,csv,csv_000011474,22
data\training_data\11912.png,58.75,1.0,csv,csv_000011912,23
data\training_data\8884.png,106.875,1.0,csv,csv_000008884,17
data\training_data\3800.png,85.0,1.0,csv,csv_000003800,7
data\training_data\5685.png,93.75,1.0,csv,csv_000005685,11
data\training_data\6644.png,85.0,1.0,csv,csv_000006644,13
data\training_data\3969.png,85.0,0.0,csv,csv_000003969,7
data\training_data\5920.png,85.0,1.0,csv,csv_000005920,11
data\training_data\11219.png,93.75,1.0,csv,csv_000011219,22
data\training_data\3541.png,58.75,1.0,csv,csv_000003541,7
data\training_data\9867.png,120.0,1.0,csv,csv_000009867,19
data\training_data\5094.png,89.375,1.0,csv,csv_000005094,10
data\training_data\12718.png,89.375,1.0,csv,csv_000012718,25
data\training_data\5319.png,89.375,1.0,csv,csv_000005319,10
data\training_data\577.png,93.75,1.0,csv,csv_000000577,1
data\training_data\6662.png,85.0,0.0,csv,csv_000006662,13
data\training_data\1385.png,106.875,1.0,csv,csv_000001385,2
car\data\drive_frames\1773147850155_120_35.png,120.0,35.0,drive_frames,drive_1773147850155,31
data\training_data\12884.png,102.5,0.0,csv,csv_000012884,25
data\training_data\12690.png,67.5,1.0,csv,csv_000012690,25
data\training_data\9599.png,115.625,0.0,csv,csv_000009599,19
data\training_data\2910.png,106.875,1.0,csv,csv_000002910,5
data\training_data\13432.png,85.0,1.0,csv,csv_000013432,26
data\training_data\11870.png,85.0,1.0,csv,csv_000011870,23
data\training_data\13337.png,85.0,1.0,csv,csv_000013337,26
data\training_data\12987.png,89.375,1.0,csv,csv_000012987,25
data\training_data\11401.png,85.0,0.0,csv,csv_000011401,22
data\training_data\5083.png,85.0,0.0,csv,csv_000005083,10
data\training_data\10494.png,85.0,1.0,csv,csv_000010494,20
data\training_data\7201.png,102.5,1.0,csv,csv_000007201,14
data\training_data\11223.png,58.75,1.0,csv,csv_000011223,22
car\data\drive_frames\1773148066150_95_35.png,95.0,35.0,drive_frames,drive_1773148066150,31
data\training_data\7232.png,80.625,1.0,csv,csv_000007232,14
data\training_data\8155.png,93.75,1.0,csv,csv_000008155,16
data\training_data\5239.png,85.0,1.0,csv,csv_000005239,10
data\training_data\13009.png,102.5,1.0,csv,csv_000013009,25
data\training_data\580.png,63.125,1.0,csv,csv_000000580,1
data\training_data\11455.png,63.125,1.0,csv,csv_000011455,22
data\training_data\3876.png,85.0,1.0,csv,csv_000003876,7
data\training_data\4209.png,85.0,1.0,csv,csv_000004209,8
data\training_data\5469.png,85.0,1.0,csv,csv_000005469,10
data\training_data\11745.png,85.0,0.0,csv,csv_000011745,23
data\training_data\11338.png,102.5,1.0,csv,csv_000011338,22
data\training_data\10335.png,89.375,1.0,csv,csv_000010335,20
data\training_data\798.png,111.25,0.0,csv,csv_000000798,1
data\training_data\8751.png,85.0,1.0,csv,csv_000008751,17
data\training_data\13166.png,63.125,1.0,csv,csv_000013166,26
data\training_data\6921.png,89.375,1.0,csv,csv_000006921,13
data\training_data\10359.png,89.375,1.0,csv,csv_000010359,20
data\training_data\740.png,85.0,1.0,csv,csv_000000740,1
data\training_data\8395.png,85.0,1.0,csv,csv_000008395,16
data\training_data\5916.png,85.0,1.0,csv,csv_000005916,11
data\training_data\13047.png,106.875,1.0,csv,csv_000013047,26
data\training_data\14088.png,93.75,1.0,csv,csv_000014088,28
data\training_data\11406.png,85.0,1.0,csv,csv_000011406,22
data\training_data\5653.png,85.0,1.0,csv,csv_000005653,11
car\data\drive_frames\1772209965634_110_35.png,110.0,35.0,drive_frames,drive_1772209965634,28
data\training_data\7273.png,85.0,1.0,csv,csv_000007273,14
data\training_data\2254.png,58.75,1.0,csv,csv_000002254,4
data\training_data\2214.png,80.625,1.0,csv,csv_000002214,4
data\training_data\3538.png,89.375,1.0,csv,csv_000003538,7
data\training_data\1406.png,98.125,1.0,csv,csv_000001406,2
data\training_data\13083.png,106.875,1.0,csv,csv_000013083,26
data\training_data\1332.png,98.125,1.0,csv,csv_000001332,2
data\training_data\624.png,98.125,0.0,csv,csv_000000624,1
data\training_data\8948.png,111.25,1.0,csv,csv_000008948,17
data\training_data\12854.png,98.125,1.0,csv,csv_000012854,25
data\training_data\8045.png,106.875,1.0,csv,csv_000008045,16
data\training_data\4337.png,89.375,1.0,csv,csv_000004337,8
car\data\drive_frames\1772210072271_125_35.png,120.0,35.0,drive_frames,drive_1772210072271,29
car\data\drive_frames\1773065739618_85_35.png,85.0,35.0,drive_frames,drive_1773065739618,29
data\training_data\11642.png,80.625,1.0,csv,csv_000011642,23
data\training_data\2511.png,106.875,1.0,csv,csv_000002511,4
data\training_data\10330.png,102.5,1.0,csv,csv_000010330,20
data\training_data\7458.png,102.5,0.0,csv,csv_000007458,14
data\training_data\5656.png,85.0,0.0,csv,csv_000005656,11
data\training_data\3619.png,106.875,1.0,csv,csv_000003619,7
data\training_data\2510.png,71.875,1.0,csv,csv_000002510,4
data\training_data\7234.png,93.75,1.0,csv,csv_000007234,14
data\training_data\13295.png,58.75,1.0,csv,csv_000013295,26
data\training_data\12912.png,93.75,1.0,csv,csv_000012912,25
data\training_data\5183.png,76.25,1.0,csv,csv_000005183,10
data\training_data\1209.png,89.375,1.0,csv,csv_000001209,2
data\training_data\5258.png,85.0,1.0,csv,csv_000005258,10
data\training_data\10525.png,85.0,0.0,csv,csv_000010525,20
data\training_data\13452.png,89.375,1.0,csv,csv_000013452,26
data\training_data\2320.png,85.0,0.0,csv,csv_000002320,4
data\training_data\11838.png,98.125,1.0,csv,csv_000011838,23
data\training_data\11144.png,63.125,0.0,csv,csv_000011144,22
data\training_data\9796.png,89.375,1.0,csv,csv_000009796,19
data\training_data\2679.png,102.5,1.0,csv,csv_000002679,5
data\training_data\7246.png,76.25,1.0,csv,csv_000007246,14
data\training_data\8558.png,85.0,1.0,csv,csv_000008558,17
data\training_data\5759.png,85.0,1.0,csv,csv_000005759,11
data\training_data\10129.png,93.75,1.0,csv,csv_000010129,20
data\training_data\2666.png,85.0,0.0,csv,csv_000002666,5
data\training_data\2236.png,89.375,1.0,csv,csv_000002236,4
data\training_data\5881.png,120.0,0.0,csv,csv_000005881,11
data\training_data\7000.png,102.5,0.0,csv,csv_000007000,13
data\training_data\13352.png,102.5,1.0,csv,csv_000013352,26
data\training_data\6589.png,85.0,1.0,csv,csv_000006589,13
data\training_data\1405.png,102.5,1.0,csv,csv_000001405,2
car\data\drive_frames\1773066000442_90_35.png,90.0,35.0,drive_frames,drive_1773066000442,29
data\training_data\10101.png,85.0,1.0,csv,csv_000010101,20
data\training_data\2445.png,98.125,1.0,csv,csv_000002445,4
data\training_data\6529.png,98.125,1.0,csv,csv_000006529,13
car\data\drive_frames\1772210013296_90_35.png,90.0,35.0,drive_frames,drive_1772210013296,29
data\training_data\2789.png,106.875,1.0,csv,csv_000002789,5
data\training_data\11525.png,111.25,0.0,csv,csv_000011525,22
data\training_data\12605.png,58.75,1.0,csv,csv_000012605,25
data\training_data\9557.png,80.625,0.0,csv,csv_000009557,19
data\training_data\2731.png,89.375,1.0,csv,csv_000002731,5
data\training_data\13338.png,115.625,1.0,csv,csv_000013338,26
data\training_data\4131.png,89.375,1.0,csv,csv_000004131,8
data\training_data\889.png,71.875,1.0,csv,csv_000000889,1
data\training_data\6927.png,106.875,1.0,csv,csv_000006927,13
data\training_data\8464.png,58.75,0.0,csv,csv_000008464,16
car\data\drive_frames\1773066082186_50_35.png,50.0,35.0,drive_frames,drive_1773066082186,29
data\training_data\6778.png,102.5,0.0,csv,csv_000006778,13
data\training_data\10457.png,58.75,1.0,csv,csv_000010457,20
data\training_data\6979.png,85.0,1.0,csv,csv_000006979,13
data\training_data\2048.png,85.0,1.0,csv,csv_000002048,4
data\training_data\14058.png,85.0,1.0,csv,csv_000014058,28
data\training_data\12750.png,89.375,0.0,csv,csv_000012750,25
data\training_data\2383.png,111.25,1.0,csv,csv_000002383,4
data\training_data\2224.png,98.125,1.0,csv,csv_000002224,4
data\training_data\7165.png,106.875,1.0,csv,csv_000007165,14
data\training_data\12559.png,106.875,0.0,csv,csv_000012559,25
data\training_data\8065.png,85.0,1.0,csv,csv_000008065,16
car\data\drive_frames\1773066178363_80_35.png,80.0,35.0,drive_frames,drive_1773066178363,29
data\training_data\8171.png,93.75,1.0,csv,csv_000008171,16
data\training_data\11903.png,89.375,0.0,csv,csv_000011903,23
data\training_data\12547.png,80.625,1.0,csv,csv_000012547,25
data\training_data\8096.png,89.375,0.0,csv,csv_000008096,16
data\training_data\2711.png,85.0,1.0,csv,csv_000002711,5
data\training_data\8494.png,63.125,1.0,csv,csv_000008494,16
data\training_data\2961.png,111.25,0.0,csv,csv_000002961,5
car\data\drive_frames\1773065995274_50_35.png,50.0,35.0,drive_frames,drive_1773065995274,29
data\training_data\2520.png,71.875,1.0,csv,csv_000002520,5
data\training_data\9709.png,106.875,1.0,csv,csv_000009709,19
data\training_data\5250.png,89.375,1.0,csv,csv_000005250,10
data\training_data\13310.png,111.25,1.0,csv,csv_000013310,26
data\training_data\6667.png,102.5,1.0,csv,csv_000006667,13
data\training_data\5336.png,63.125,1.0,csv,csv_000005336,10
data\training_data\7324.png,85.0,1.0,csv,csv_000007324,14
data\training_data\12873.png,85.0,1.0,csv,csv_000012873,25
car\data\drive_frames\1773147824271_85_35.png,85.0,35.0,drive_frames,drive_1773147824271,31
data\training_data\14168.png,85.0,0.0,csv,csv_000014168,28
data\training_data\8678.png,89.375,1.0,csv,csv_000008678,17
data\training_data\8660.png,89.375,1.0,csv,csv_000008660,17
data\training_data\10436.png,93.75,1.0,csv,csv_000010436,20
data\training_data\8643.png,102.5,1.0,csv,csv_000008643,17
data\training_data\9703.png,93.75,1.0,csv,csv_000009703,19
data\training_data\8662.png,85.0,0.0,csv,csv_000008662,17
data\training_data\5457.png,102.5,1.0,csv,csv_000005457,10
data\training_data\11379.png,85.0,1.0,csv,csv_000011379,22
data\training_data\13075.png,58.75,1.0,csv,csv_000013075,26
data\training_data\542.png,58.75,0.0,csv,csv_000000542,1
data\training_data\1109.png,58.75,0.0,csv,csv_000001109,2
data\training_data\5217.png,89.375,0.0,csv,csv_000005217,10
data\training_data\12702.png,111.25,0.0,csv,csv_000012702,25
car\data\drive_frames\1773066146298_90_35.png,90.0,35.0,drive_frames,drive_1773066146298,29
data\training_data\5036.png,106.875,1.0,csv,csv_000005036,10
data\training_data\10459.png,89.375,0.0,csv,csv_000010459,20
data\training_data\14254.png,89.375,1.0,csv,csv_000014254,28
data\training_data\7508.png,102.5,1.0,csv,csv_000007508,14
data\training_data\5020.png,85.0,1.0,csv,csv_000005020,10
data\training_data\5937.png,80.625,1.0,csv,csv_000005937,11
data\training_data\8455.png,85.0,1.0,csv,csv_000008455,16
data\training_data\3776.png,102.5,1.0,csv,csv_000003776,7
data\training_data\5962.png,106.875,1.0,csv,csv_000005962,11
data\training_data\4316.png,85.0,1.0,csv,csv_000004316,8
data\training_data\1098.png,98.125,1.0,csv,csv_000001098,2
data\training_data\2649.png,54.375,1.0,csv,csv_000002649,5
data\training_data\2579.png,111.25,0.0,csv,csv_000002579,5
data\training_data\6712.png,80.625,0.0,csv,csv_000006712,13
data\training_data\8961.png,58.75,1.0,csv,csv_000008961,17
data\training_data\8339.png,85.0,1.0,csv,csv_000008339,16
data\training_data\2110.png,85.0,1.0,csv,csv_000002110,4
data\training_data\3572.png,85.0,0.0,csv,csv_000003572,7
data\training_data\13016.png,98.125,1.0,csv,csv_000013016,25
data\training_data\1435.png,58.75,1.0,csv,csv_000001435,2
data\training_data\6970.png,85.0,1.0,csv,csv_000006970,13
data\training_data\8026.png,85.0,0.0,csv,csv_000008026,16
data\training_data\9670.png,89.375,1.0,csv,csv_000009670,19
data\training_data\2121.png,98.125,1.0,csv,csv_000002121,4
data\training_data\6713.png,63.125,1.0,csv,csv_000006713,13
data\training_data\11374.png,58.75,1.0,csv,csv_000011374,22
data\training_data\8129.png,93.75,1.0,csv,csv_000008129,16
data\training_data\9542.png,106.875,1.0,csv,csv_000009542,19
data\training_data\10343.png,89.375,1.0,csv,csv_000010343,20
data\training_data\9551.png,71.875,1.0,csv,csv_000009551,19
data\training_data\11804.png,80.625,1.0,csv,csv_000011804,23
data\training_data\13180.png,54.375,1.0,csv,csv_000013180,26
data\training_data\1137.png,71.875,0.0,csv,csv_000001137,2
data\training_data\13513.png,85.0,0.0,csv,csv_000013513,26
car\data\drive_frames\1773066001474_90_35.png,90.0,35.0,drive_frames,drive_1773066001474,29
data\training_data\10308.png,85.0,0.0,csv,csv_000010308,20
data\training_data\8440.png,80.625,1.0,csv,csv_000008440,16
data\training_data\5153.png,111.25,0.0,csv,csv_000005153,10
data\training_data\13249.png,89.375,1.0,csv,csv_000013249,26
data\training_data\14368.png,80.625,1.0,csv,csv_000014368,28
data\training_data\3983.png,89.375,1.0,csv,csv_000003983,7
data\training_data\3587.png,80.625,1.0,csv,csv_000003587,7
data\training_data\14223.png,71.875,1.0,csv,csv_000014223,28
car\data\drive_frames\1773147885307_115_35.png,115.0,35.0,drive_frames,drive_1773147885307,31
data\training_data\10394.png,58.75,1.0,csv,csv_000010394,20
data\training_data\4427.png,54.375,1.0,csv,csv_000004427,8
car\data\drive_frames\1773147948479_115_35.png,115.0,35.0,drive_frames,drive_1773147948479,31
data\training_data\13387.png,102.5,1.0,csv,csv_000013387,26
data\training_data\11180.png,102.5,1.0,csv,csv_000011180,22
data\training_data\4072.png,54.375,1.0,csv,csv_000004072,8
data\training_data\10215.png,63.125,1.0,csv,csv_000010215,20
data\training_data\5813.png,106.875,1.0,csv,csv_000005813,11
data\training_data\1419.png,102.5,1.0,csv,csv_000001419,2
data\training_data\8838.png,63.125,0.0,csv,csv_000008838,17
car\data\drive_frames\1773145059810_90_0.png,90.0,0.0,drive_frames,drive_1773145059810,29
data\training_data\5744.png,85.0,1.0,csv,csv_000005744,11
data\training_data\10242.png,80.625,1.0,csv,csv_000010242,20
car\data\drive_frames\1773066030445_50_35.png,50.0,35.0,drive_frames,drive_1773066030445,29
data\training_data\925.png,89.375,1.0,csv,csv_000000925,1
data\training_data\9900.png,85.0,1.0,csv,csv_000009900,19
data\training_data\8601.png,120.0,1.0,csv,csv_000008601,17
data\training_data\13114.png,89.375,1.0,csv,csv_000013114,26
data\training_data\5715.png,85.0,0.0,csv,csv_000005715,11
data\training_data\10001.png,63.125,1.0,csv,csv_000010001,19
data\training_data\2087.png,98.125,1.0,csv,csv_000002087,4
data\training_data\538.png,85.0,0.0,csv,csv_000000538,1
data\training_data\2632.png,85.0,1.0,csv,csv_000002632,5
data\training_data\8573.png,89.375,0.0,csv,csv_000008573,17
data\training_data\12025.png,85.0,0.0,csv,csv_000012025,23
data\training_data\8620.png,106.875,1.0,csv,csv_000008620,17
data\training_data\11265.png,63.125,1.0,csv,csv_000011265,22
data\training_data\5330.png,102.5,1.0,csv,csv_000005330,10
data\training_data\11457.png,89.375,0.0,csv,csv_000011457,22
data\training_data\4250.png,98.125,1.0,csv,csv_000004250,8
data\training_data\13260.png,89.375,1.0,csv,csv_000013260,26
data\training_data\10323.png,85.0,1.0,csv,csv_000010323,20
data\training_data\3675.png,98.125,1.0,csv,csv_000003675,7
data\training_data\11827.png,85.0,0.0,csv,csv_000011827,23
data\training_data\14198.png,106.875,1.0,csv,csv_000014198,28
data\training_data\14308.png,67.5,1.0,csv,csv_000014308,28
car\data\drive_frames\1773066034571_85_35.png,85.0,35.0,drive_frames,drive_1773066034571,29
data\training_data\2660.png,80.625,1.0,csv,csv_000002660,5
data\training_data\2266.png,80.625,0.0,csv,csv_000002266,4
data\training_data\4397.png,71.875,1.0,csv,csv_000004397,8
data\training_data\751.png,63.125,1.0,csv,csv_000000751,1
data\training_data\11851.png,111.25,0.0,csv,csv_000011851,23
data\training_data\941.png,85.0,0.0,csv,csv_000000941,1
data\training_data\12715.png,106.875,1.0,csv,csv_000012715,25
data\training_data\12734.png,85.0,1.0,csv,csv_000012734,25
data\training_data\11065.png,80.625,1.0,csv,csv_000011065,22
data\training_data\2580.png,85.0,1.0,csv,csv_000002580,5
data\training_data\1138.png,58.75,1.0,csv,csv_000001138,2
data\training_data\14305.png,89.375,1.0,csv,csv_000014305,28
NewModel\ensemble_model\8\good_oval_inside_bend\1778018942482_65_35.png,65.0,35.0,figure8,figure8_1778018942482,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017208910_115_35.png,115.0,35.0,figure8,figure8_1778017208910,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778018998554_90_35.png,90.0,35.0,figure8,figure8_1778018998554,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018971535_95_35.png,95.0,35.0,figure8,figure8_1778018971535,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019148914_95_35.png,95.0,35.0,figure8,figure8_1778019148914,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019842710_55_35.png,55.0,35.0,figure8,figure8_1778019842710,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017237035_125_35.png,125.0,35.0,figure8,figure8_1778017237035,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019078659_90_35.png,90.0,35.0,figure8,figure8_1778019078659,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017153702_125_35.png,125.0,35.0,figure8,figure8_1778017153702,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019926143_65_35.png,65.0,35.0,figure8,figure8_1778019926143,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017280885_90_35.png,90.0,35.0,figure8,figure8_1778017280885,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017150564_100_35.png,100.0,35.0,figure8,figure8_1778017150564,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017036152_125_35.png,125.0,35.0,figure8,figure8_1778017036152,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017240236_95_35.png,95.0,35.0,figure8,figure8_1778017240236,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019143609_85_35.png,85.0,35.0,figure8,figure8_1778019143609,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019776656_115_0.png,115.0,0.0,figure8,figure8_1778019776656,good_fig_8_junction_obstacle
