image_path,steering,speed,source,sequence_key,chunk_id
data\training_data\13488.png,85.0,1.0,csv,csv_000013488,26
data\training_data\13489.png,54.375,1.0,csv,csv_000013489,26
data\training_data\13490.png,85.0,1.0,csv,csv_000013490,26
data\training_data\13491.png,89.375,1.0,csv,csv_000013491,26
data\training_data\13492.png,58.75,1.0,csv,csv_000013492,26
data\training_data\13493.png,80.625,1.0,csv,csv_000013493,26
data\training_data\13494.png,85.0,1.0,csv,csv_000013494,26
data\training_data\13495.png,98.125,0.0,csv,csv_000013495,26
data\training_data\13496.png,89.375,1.0,csv,csv_000013496,26
data\training_data\13497.png,80.625,1.0,csv,csv_000013497,26
data\training_data\13498.png,85.0,1.0,csv,csv_000013498,26
data\training_data\13499.png,93.75,1.0,csv,csv_000013499,26
data\training_data\13500.png,85.0,0.0,csv,csv_000013500,26
data\training_data\13501.png,102.5,1.0,csv,csv_000013501,26
data\training_data\13502.png,71.875,1.0,csv,csv_000013502,26
data\training_data\13503.png,89.375,1.0,csv,csv_000013503,26
data\training_data\13504.png,80.625,1.0,csv,csv_000013504,26
data\training_data\13505.png,93.75,1.0,csv,csv_000013505,26
data\training_data\13506.png,106.875,1.0,csv,csv_000013506,26
data\training_data\13507.png,93.75,1.0,csv,csv_000013507,26
data\training_data\13508.png,85.0,0.0,csv,csv_000013508,26
data\training_data\13509.png,93.75,1.0,csv,csv_000013509,26
data\training_data\13510.png,85.0,0.0,csv,csv_000013510,26
data\training_data\13511.png,54.375,1.0,csv,csv_000013511,26
data\training_data\13512.png,102.5,1.0,csv,csv_000013512,26
data\training_data\13513.png,85.0,0.0,csv,csv_000013513,26
data\training_data\13514.png,85.0,1.0,csv,csv_000013514,26
data\training_data\13515.png,71.875,1.0,csv,csv_000013515,26
data\training_data\13516.png,85.0,1.0,csv,csv_000013516,26
data\training_data\13517.png,58.75,1.0,csv,csv_000013517,26
data\training_data\13518.png,106.875,1.0,csv,csv_000013518,26
data\training_data\13519.png,93.75,1.0,csv,csv_000013519,26
data\training_data\13520.png,93.75,1.0,csv,csv_000013520,26
data\training_data\13521.png,85.0,1.0,csv,csv_000013521,26
data\training_data\13522.png,76.25,1.0,csv,csv_000013522,26
data\training_data\13523.png,89.375,1.0,csv,csv_000013523,26
data\training_data\13524.png,89.375,1.0,csv,csv_000013524,26
data\training_data\13525.png,89.375,1.0,csv,csv_000013525,26
data\training_data\13526.png,85.0,1.0,csv,csv_000013526,26
data\training_data\13527.png,111.25,1.0,csv,csv_000013527,26
data\training_data\13528.png,58.75,1.0,csv,csv_000013528,26
data\training_data\13529.png,58.75,1.0,csv,csv_000013529,26
data\training_data\13530.png,111.25,0.0,csv,csv_000013530,26
data\training_data\13531.png,58.75,1.0,csv,csv_000013531,26
data\training_data\13532.png,85.0,0.0,csv,csv_000013532,26
data\training_data\13533.png,93.75,1.0,csv,csv_000013533,26
data\training_data\13534.png,67.5,0.0,csv,csv_000013534,26
data\training_data\13535.png,111.25,1.0,csv,csv_000013535,26
data\training_data\14036.png,85.0,1.0,csv,csv_000014036,28
data\training_data\14037.png,106.875,1.0,csv,csv_000014037,28
data\training_data\14038.png,85.0,1.0,csv,csv_000014038,28
data\training_data\14039.png,93.75,1.0,csv,csv_000014039,28
data\training_data\14040.png,98.125,0.0,csv,csv_000014040,28
data\training_data\14041.png,89.375,1.0,csv,csv_000014041,28
data\training_data\14042.png,93.75,1.0,csv,csv_000014042,28
data\training_data\14043.png,85.0,1.0,csv,csv_000014043,28
data\training_data\14044.png,98.125,0.0,csv,csv_000014044,28
data\training_data\14045.png,85.0,0.0,csv,csv_000014045,28
data\training_data\14046.png,93.75,1.0,csv,csv_000014046,28
data\training_data\14047.png,93.75,1.0,csv,csv_000014047,28
data\training_data\14048.png,67.5,0.0,csv,csv_000014048,28
data\training_data\14049.png,71.875,0.0,csv,csv_000014049,28
data\training_data\14050.png,85.0,0.0,csv,csv_000014050,28
data\training_data\14051.png,102.5,1.0,csv,csv_000014051,28
data\training_data\14052.png,89.375,1.0,csv,csv_000014052,28
data\training_data\14053.png,98.125,0.0,csv,csv_000014053,28
data\training_data\14054.png,89.375,1.0,csv,csv_000014054,28
data\training_data\14055.png,54.375,1.0,csv,csv_000014055,28
data\training_data\14056.png,89.375,0.0,csv,csv_000014056,28
data\training_data\14057.png,58.75,0.0,csv,csv_000014057,28
data\training_data\14058.png,85.0,1.0,csv,csv_000014058,28
data\training_data\14059.png,80.625,1.0,csv,csv_000014059,28
data\training_data\14060.png,85.0,0.0,csv,csv_000014060,28
data\training_data\14061.png,85.0,0.0,csv,csv_000014061,28
data\training_data\14062.png,85.0,1.0,csv,csv_000014062,28
data\training_data\14063.png,85.0,0.0,csv,csv_000014063,28
data\training_data\14064.png,89.375,0.0,csv,csv_000014064,28
data\training_data\14065.png,80.625,1.0,csv,csv_000014065,28
data\training_data\14066.png,85.0,0.0,csv,csv_000014066,28
data\training_data\14067.png,93.75,1.0,csv,csv_000014067,28
data\training_data\14068.png,67.5,1.0,csv,csv_000014068,28
data\training_data\14069.png,102.5,1.0,csv,csv_000014069,28
data\training_data\14070.png,54.375,1.0,csv,csv_000014070,28
data\training_data\14071.png,85.0,1.0,csv,csv_000014071,28
data\training_data\14072.png,102.5,1.0,csv,csv_000014072,28
data\training_data\14073.png,80.625,1.0,csv,csv_000014073,28
data\training_data\14074.png,106.875,0.0,csv,csv_000014074,28
data\training_data\14075.png,67.5,1.0,csv,csv_000014075,28
data\training_data\14076.png,120.0,0.0,csv,csv_000014076,28
data\training_data\14077.png,85.0,1.0,csv,csv_000014077,28
data\training_data\14078.png,102.5,1.0,csv,csv_000014078,28
data\training_data\14079.png,85.0,1.0,csv,csv_000014079,28
data\training_data\14080.png,102.5,1.0,csv,csv_000014080,28
data\training_data\14081.png,85.0,1.0,csv,csv_000014081,28
data\training_data\14082.png,93.75,1.0,csv,csv_000014082,28
data\training_data\14083.png,89.375,1.0,csv,csv_000014083,28
data\training_data\14084.png,58.75,1.0,csv,csv_000014084,28
data\training_data\14085.png,58.75,0.0,csv,csv_000014085,28
data\training_data\14086.png,85.0,1.0,csv,csv_000014086,28
data\training_data\14087.png,63.125,1.0,csv,csv_000014087,28
data\training_data\14088.png,93.75,1.0,csv,csv_000014088,28
data\training_data\14089.png,85.0,1.0,csv,csv_000014089,28
data\training_data\14090.png,76.25,1.0,csv,csv_000014090,28
data\training_data\14091.png,80.625,1.0,csv,csv_000014091,28
data\training_data\14092.png,102.5,1.0,csv,csv_000014092,28
data\training_data\14093.png,85.0,0.0,csv,csv_000014093,28
data\training_data\14094.png,63.125,1.0,csv,csv_000014094,28
data\training_data\14095.png,85.0,0.0,csv,csv_000014095,28
data\training_data\14096.png,85.0,1.0,csv,csv_000014096,28
data\training_data\14097.png,106.875,1.0,csv,csv_000014097,28
data\training_data\14098.png,50.0,0.0,csv,csv_000014098,28
data\training_data\14099.png,115.625,0.0,csv,csv_000014099,28
data\training_data\14100.png,93.75,1.0,csv,csv_000014100,28
data\training_data\14101.png,98.125,1.0,csv,csv_000014101,28
data\training_data\14102.png,54.375,1.0,csv,csv_000014102,28
data\training_data\14103.png,58.75,1.0,csv,csv_000014103,28
data\training_data\14104.png,80.625,0.0,csv,csv_000014104,28
data\training_data\14105.png,102.5,1.0,csv,csv_000014105,28
data\training_data\14106.png,85.0,1.0,csv,csv_000014106,28
data\training_data\14107.png,85.0,1.0,csv,csv_000014107,28
data\training_data\14108.png,93.75,0.0,csv,csv_000014108,28
data\training_data\14109.png,98.125,0.0,csv,csv_000014109,28
data\training_data\14110.png,63.125,1.0,csv,csv_000014110,28
data\training_data\14111.png,85.0,1.0,csv,csv_000014111,28
data\training_data\14112.png,85.0,0.0,csv,csv_000014112,28
data\training_data\14113.png,85.0,1.0,csv,csv_000014113,28
data\training_data\14114.png,111.25,1.0,csv,csv_000014114,28
data\training_data\14115.png,85.0,0.0,csv,csv_000014115,28
data\training_data\14116.png,85.0,0.0,csv,csv_000014116,28
data\training_data\14117.png,85.0,1.0,csv,csv_000014117,28
data\training_data\14118.png,80.625,1.0,csv,csv_000014118,28
data\training_data\14119.png,102.5,1.0,csv,csv_000014119,28
data\training_data\14120.png,98.125,1.0,csv,csv_000014120,28
data\training_data\14121.png,80.625,1.0,csv,csv_000014121,28
data\training_data\14122.png,111.25,0.0,csv,csv_000014122,28
data\training_data\14123.png,85.0,1.0,csv,csv_000014123,28
data\training_data\14124.png,85.0,1.0,csv,csv_000014124,28
data\training_data\14125.png,89.375,1.0,csv,csv_000014125,28
data\training_data\14126.png,85.0,1.0,csv,csv_000014126,28
data\training_data\14127.png,85.0,1.0,csv,csv_000014127,28
data\training_data\14128.png,89.375,1.0,csv,csv_000014128,28
data\training_data\14129.png,85.0,1.0,csv,csv_000014129,28
data\training_data\14130.png,89.375,1.0,csv,csv_000014130,28
data\training_data\14131.png,93.75,1.0,csv,csv_000014131,28
data\training_data\14132.png,80.625,0.0,csv,csv_000014132,28
data\training_data\14133.png,102.5,0.0,csv,csv_000014133,28
data\training_data\14134.png,120.0,0.0,csv,csv_000014134,28
data\training_data\14135.png,54.375,1.0,csv,csv_000014135,28
data\training_data\14136.png,89.375,1.0,csv,csv_000014136,28
data\training_data\14137.png,98.125,1.0,csv,csv_000014137,28
data\training_data\14138.png,120.0,1.0,csv,csv_000014138,28
data\training_data\14139.png,106.875,0.0,csv,csv_000014139,28
data\training_data\14140.png,106.875,1.0,csv,csv_000014140,28
data\training_data\14141.png,106.875,1.0,csv,csv_000014141,28
data\training_data\14142.png,102.5,1.0,csv,csv_000014142,28
data\training_data\14143.png,85.0,1.0,csv,csv_000014143,28
data\training_data\14144.png,93.75,1.0,csv,csv_000014144,28
data\training_data\14145.png,85.0,0.0,csv,csv_000014145,28
data\training_data\14146.png,85.0,1.0,csv,csv_000014146,28
data\training_data\14147.png,102.5,1.0,csv,csv_000014147,28
data\training_data\14148.png,63.125,1.0,csv,csv_000014148,28
data\training_data\14149.png,106.875,1.0,csv,csv_000014149,28
data\training_data\14150.png,102.5,1.0,csv,csv_000014150,28
data\training_data\14151.png,89.375,1.0,csv,csv_000014151,28
data\training_data\14152.png,85.0,1.0,csv,csv_000014152,28
data\training_data\14153.png,67.5,1.0,csv,csv_000014153,28
data\training_data\14154.png,58.75,1.0,csv,csv_000014154,28
data\training_data\14155.png,50.0,1.0,csv,csv_000014155,28
data\training_data\14156.png,58.75,1.0,csv,csv_000014156,28
data\training_data\14157.png,71.875,1.0,csv,csv_000014157,28
data\training_data\14158.png,93.75,1.0,csv,csv_000014158,28
data\training_data\14159.png,93.75,1.0,csv,csv_000014159,28
data\training_data\14160.png,67.5,1.0,csv,csv_000014160,28
data\training_data\14161.png,85.0,1.0,csv,csv_000014161,28
data\training_data\14162.png,111.25,1.0,csv,csv_000014162,28
data\training_data\14163.png,58.75,1.0,csv,csv_000014163,28
data\training_data\14164.png,85.0,1.0,csv,csv_000014164,28
data\training_data\14165.png,93.75,1.0,csv,csv_000014165,28
data\training_data\14166.png,93.75,1.0,csv,csv_000014166,28
data\training_data\14167.png,76.25,1.0,csv,csv_000014167,28
data\training_data\14168.png,85.0,0.0,csv,csv_000014168,28
data\training_data\14169.png,106.875,1.0,csv,csv_000014169,28
data\training_data\14170.png,93.75,1.0,csv,csv_000014170,28
data\training_data\14171.png,120.0,0.0,csv,csv_000014171,28
data\training_data\14172.png,85.0,0.0,csv,csv_000014172,28
data\training_data\14173.png,89.375,1.0,csv,csv_000014173,28
data\training_data\14174.png,111.25,1.0,csv,csv_000014174,28
data\training_data\14175.png,67.5,0.0,csv,csv_000014175,28
data\training_data\14176.png,85.0,1.0,csv,csv_000014176,28
data\training_data\14177.png,85.0,1.0,csv,csv_000014177,28
data\training_data\14178.png,85.0,1.0,csv,csv_000014178,28
data\training_data\14179.png,63.125,1.0,csv,csv_000014179,28
data\training_data\14180.png,106.875,1.0,csv,csv_000014180,28
data\training_data\14181.png,102.5,1.0,csv,csv_000014181,28
data\training_data\14182.png,102.5,0.0,csv,csv_000014182,28
data\training_data\14183.png,58.75,1.0,csv,csv_000014183,28
data\training_data\14184.png,102.5,1.0,csv,csv_000014184,28
data\training_data\14185.png,102.5,1.0,csv,csv_000014185,28
data\training_data\14186.png,85.0,0.0,csv,csv_000014186,28
data\training_data\14187.png,58.75,0.0,csv,csv_000014187,28
data\training_data\14188.png,111.25,1.0,csv,csv_000014188,28
data\training_data\14189.png,89.375,1.0,csv,csv_000014189,28
data\training_data\14190.png,89.375,1.0,csv,csv_000014190,28
data\training_data\14191.png,102.5,1.0,csv,csv_000014191,28
data\training_data\14192.png,76.25,1.0,csv,csv_000014192,28
data\training_data\14193.png,93.75,1.0,csv,csv_000014193,28
data\training_data\14194.png,98.125,1.0,csv,csv_000014194,28
data\training_data\14195.png,106.875,1.0,csv,csv_000014195,28
data\training_data\14196.png,85.0,1.0,csv,csv_000014196,28
data\training_data\14197.png,85.0,1.0,csv,csv_000014197,28
data\training_data\14198.png,106.875,1.0,csv,csv_000014198,28
data\training_data\14199.png,111.25,0.0,csv,csv_000014199,28
data\training_data\14200.png,85.0,1.0,csv,csv_000014200,28
data\training_data\14201.png,85.0,1.0,csv,csv_000014201,28
data\training_data\14202.png,98.125,1.0,csv,csv_000014202,28
data\training_data\14203.png,85.0,1.0,csv,csv_000014203,28
data\training_data\14204.png,102.5,0.0,csv,csv_000014204,28
data\training_data\14205.png,58.75,1.0,csv,csv_000014205,28
data\training_data\14206.png,106.875,1.0,csv,csv_000014206,28
data\training_data\14207.png,58.75,1.0,csv,csv_000014207,28
data\training_data\14208.png,85.0,0.0,csv,csv_000014208,28
data\training_data\14209.png,58.75,1.0,csv,csv_000014209,28
data\training_data\14210.png,85.0,1.0,csv,csv_000014210,28
data\training_data\14211.png,85.0,1.0,csv,csv_000014211,28
data\training_data\14212.png,89.375,1.0,csv,csv_000014212,28
data\training_data\14213.png,54.375,1.0,csv,csv_000014213,28
data\training_data\14214.png,89.375,1.0,csv,csv_000014214,28
data\training_data\14215.png,106.875,1.0,csv,csv_000014215,28
data\training_data\14216.png,85.0,1.0,csv,csv_000014216,28
data\training_data\14217.png,98.125,1.0,csv,csv_000014217,28
data\training_data\14218.png,89.375,1.0,csv,csv_000014218,28
data\training_data\14219.png,85.0,0.0,csv,csv_000014219,28
data\training_data\14220.png,85.0,1.0,csv,csv_000014220,28
data\training_data\14221.png,85.0,1.0,csv,csv_000014221,28
data\training_data\14222.png,93.75,1.0,csv,csv_000014222,28
data\training_data\14223.png,71.875,1.0,csv,csv_000014223,28
data\training_data\14224.png,89.375,1.0,csv,csv_000014224,28
data\training_data\14225.png,85.0,1.0,csv,csv_000014225,28
data\training_data\14226.png,63.125,1.0,csv,csv_000014226,28
data\training_data\14227.png,85.0,1.0,csv,csv_000014227,28
data\training_data\14228.png,85.0,0.0,csv,csv_000014228,28
data\training_data\14229.png,102.5,0.0,csv,csv_000014229,28
data\training_data\14230.png,111.25,1.0,csv,csv_000014230,28
data\training_data\14231.png,102.5,1.0,csv,csv_000014231,28
data\training_data\14232.png,85.0,0.0,csv,csv_000014232,28
data\training_data\14233.png,98.125,1.0,csv,csv_000014233,28
data\training_data\14234.png,63.125,1.0,csv,csv_000014234,28
data\training_data\14235.png,85.0,0.0,csv,csv_000014235,28
data\training_data\14236.png,85.0,0.0,csv,csv_000014236,28
data\training_data\14237.png,102.5,0.0,csv,csv_000014237,28
data\training_data\14238.png,85.0,1.0,csv,csv_000014238,28
data\training_data\14239.png,85.0,1.0,csv,csv_000014239,28
data\training_data\14240.png,58.75,1.0,csv,csv_000014240,28
data\training_data\14241.png,85.0,1.0,csv,csv_000014241,28
data\training_data\14242.png,80.625,1.0,csv,csv_000014242,28
data\training_data\14243.png,58.75,1.0,csv,csv_000014243,28
data\training_data\14244.png,120.0,1.0,csv,csv_000014244,28
data\training_data\14245.png,89.375,1.0,csv,csv_000014245,28
data\training_data\14246.png,89.375,1.0,csv,csv_000014246,28
data\training_data\14247.png,85.0,1.0,csv,csv_000014247,28
data\training_data\14248.png,85.0,1.0,csv,csv_000014248,28
data\training_data\14249.png,85.0,0.0,csv,csv_000014249,28
data\training_data\14250.png,85.0,1.0,csv,csv_000014250,28
data\training_data\14251.png,89.375,1.0,csv,csv_000014251,28
data\training_data\14252.png,89.375,1.0,csv,csv_000014252,28
data\training_data\14253.png,85.0,1.0,csv,csv_000014253,28
data\training_data\14254.png,89.375,1.0,csv,csv_000014254,28
data\training_data\14255.png,102.5,1.0,csv,csv_000014255,28
data\training_data\14256.png,102.5,1.0,csv,csv_000014256,28
data\training_data\14257.png,115.625,0.0,csv,csv_000014257,28
data\training_data\14258.png,89.375,1.0,csv,csv_000014258,28
data\training_data\14259.png,63.125,1.0,csv,csv_000014259,28
data\training_data\14260.png,85.0,1.0,csv,csv_000014260,28
data\training_data\14261.png,67.5,1.0,csv,csv_000014261,28
data\training_data\14262.png,98.125,1.0,csv,csv_000014262,28
data\training_data\14263.png,106.875,1.0,csv,csv_000014263,28
data\training_data\14264.png,89.375,1.0,csv,csv_000014264,28
data\training_data\14265.png,63.125,1.0,csv,csv_000014265,28
data\training_data\14266.png,98.125,1.0,csv,csv_000014266,28
data\training_data\14267.png,106.875,1.0,csv,csv_000014267,28
data\training_data\14268.png,63.125,1.0,csv,csv_000014268,28
data\training_data\14269.png,76.25,1.0,csv,csv_000014269,28
data\training_data\14270.png,85.0,1.0,csv,csv_000014270,28
data\training_data\14271.png,89.375,1.0,csv,csv_000014271,28
data\training_data\14272.png,80.625,1.0,csv,csv_000014272,28
data\training_data\14273.png,102.5,1.0,csv,csv_000014273,28
data\training_data\14274.png,102.5,1.0,csv,csv_000014274,28
data\training_data\14275.png,85.0,1.0,csv,csv_000014275,28
data\training_data\14276.png,85.0,1.0,csv,csv_000014276,28
data\training_data\14277.png,85.0,1.0,csv,csv_000014277,28
data\training_data\14278.png,102.5,0.0,csv,csv_000014278,28
data\training_data\14279.png,80.625,1.0,csv,csv_000014279,28
data\training_data\14280.png,63.125,1.0,csv,csv_000014280,28
data\training_data\14281.png,76.25,1.0,csv,csv_000014281,28
data\training_data\14282.png,85.0,1.0,csv,csv_000014282,28
data\training_data\14283.png,102.5,1.0,csv,csv_000014283,28
data\training_data\14284.png,102.5,1.0,csv,csv_000014284,28
data\training_data\14285.png,98.125,1.0,csv,csv_000014285,28
data\training_data\14286.png,89.375,1.0,csv,csv_000014286,28
data\training_data\14287.png,89.375,1.0,csv,csv_000014287,28
data\training_data\14288.png,85.0,0.0,csv,csv_000014288,28
data\training_data\14289.png,102.5,1.0,csv,csv_000014289,28
data\training_data\14290.png,85.0,0.0,csv,csv_000014290,28
data\training_data\14291.png,106.875,1.0,csv,csv_000014291,28
data\training_data\14292.png,85.0,1.0,csv,csv_000014292,28
data\training_data\14293.png,76.25,1.0,csv,csv_000014293,28
data\training_data\14294.png,76.25,0.0,csv,csv_000014294,28
data\training_data\14295.png,98.125,1.0,csv,csv_000014295,28
data\training_data\14296.png,85.0,1.0,csv,csv_000014296,28
data\training_data\14297.png,120.0,1.0,csv,csv_000014297,28
data\training_data\14298.png,102.5,1.0,csv,csv_000014298,28
data\training_data\14299.png,67.5,1.0,csv,csv_000014299,28
data\training_data\14300.png,93.75,1.0,csv,csv_000014300,28
data\training_data\14301.png,80.625,1.0,csv,csv_000014301,28
data\training_data\14302.png,63.125,1.0,csv,csv_000014302,28
data\training_data\14303.png,80.625,1.0,csv,csv_000014303,28
data\training_data\14304.png,71.875,1.0,csv,csv_000014304,28
data\training_data\14305.png,89.375,1.0,csv,csv_000014305,28
data\training_data\14306.png,89.375,1.0,csv,csv_000014306,28
data\training_data\14307.png,85.0,1.0,csv,csv_000014307,28
data\training_data\14308.png,67.5,1.0,csv,csv_000014308,28
data\training_data\14309.png,111.25,0.0,csv,csv_000014309,28
data\training_data\14310.png,76.25,1.0,csv,csv_000014310,28
data\training_data\14311.png,85.0,0.0,csv,csv_000014311,28
data\training_data\14312.png,58.75,1.0,csv,csv_000014312,28
data\training_data\14313.png,89.375,1.0,csv,csv_000014313,28
data\training_data\14314.png,93.75,1.0,csv,csv_000014314,28
data\training_data\14315.png,106.875,1.0,csv,csv_000014315,28
data\training_data\14316.png,80.625,1.0,csv,csv_000014316,28
data\training_data\14317.png,85.0,1.0,csv,csv_000014317,28
data\training_data\14318.png,54.375,1.0,csv,csv_000014318,28
data\training_data\14319.png,85.0,1.0,csv,csv_000014319,28
data\training_data\14320.png,85.0,1.0,csv,csv_000014320,28
data\training_data\14321.png,89.375,1.0,csv,csv_000014321,28
data\training_data\14322.png,115.625,1.0,csv,csv_000014322,28
data\training_data\14323.png,106.875,1.0,csv,csv_000014323,28
data\training_data\14324.png,76.25,0.0,csv,csv_000014324,28
data\training_data\14325.png,85.0,1.0,csv,csv_000014325,28
data\training_data\14326.png,93.75,1.0,csv,csv_000014326,28
data\training_data\14327.png,102.5,1.0,csv,csv_000014327,28
data\training_data\14328.png,102.5,1.0,csv,csv_000014328,28
data\training_data\14329.png,85.0,1.0,csv,csv_000014329,28
data\training_data\14330.png,85.0,0.0,csv,csv_000014330,28
data\training_data\14331.png,58.75,1.0,csv,csv_000014331,28
data\training_data\14332.png,93.75,1.0,csv,csv_000014332,28
data\training_data\14333.png,85.0,0.0,csv,csv_000014333,28
data\training_data\14334.png,93.75,1.0,csv,csv_000014334,28
data\training_data\14335.png,85.0,1.0,csv,csv_000014335,28
data\training_data\14336.png,89.375,1.0,csv,csv_000014336,28
data\training_data\14337.png,80.625,1.0,csv,csv_000014337,28
data\training_data\14338.png,111.25,1.0,csv,csv_000014338,28
data\training_data\14339.png,85.0,1.0,csv,csv_000014339,28
data\training_data\14340.png,102.5,1.0,csv,csv_000014340,28
data\training_data\14341.png,89.375,1.0,csv,csv_000014341,28
data\training_data\14342.png,89.375,1.0,csv,csv_000014342,28
data\training_data\14343.png,63.125,1.0,csv,csv_000014343,28
data\training_data\14344.png,98.125,1.0,csv,csv_000014344,28
data\training_data\14345.png,102.5,1.0,csv,csv_000014345,28
data\training_data\14346.png,63.125,1.0,csv,csv_000014346,28
data\training_data\14347.png,102.5,1.0,csv,csv_000014347,28
data\training_data\14348.png,106.875,1.0,csv,csv_000014348,28
data\training_data\14349.png,93.75,1.0,csv,csv_000014349,28
data\training_data\14350.png,63.125,1.0,csv,csv_000014350,28
data\training_data\14351.png,85.0,1.0,csv,csv_000014351,28
data\training_data\14352.png,85.0,0.0,csv,csv_000014352,28
data\training_data\14353.png,93.75,1.0,csv,csv_000014353,28
data\training_data\14354.png,85.0,0.0,csv,csv_000014354,28
data\training_data\14355.png,89.375,1.0,csv,csv_000014355,28
data\training_data\14356.png,85.0,0.0,csv,csv_000014356,28
data\training_data\14357.png,89.375,1.0,csv,csv_000014357,28
data\training_data\14358.png,89.375,0.0,csv,csv_000014358,28
data\training_data\14359.png,85.0,1.0,csv,csv_000014359,28
data\training_data\14360.png,58.75,1.0,csv,csv_000014360,28
data\training_data\14361.png,89.375,1.0,csv,csv_000014361,28
data\training_data\14362.png,98.125,1.0,csv,csv_000014362,28
data\training_data\14363.png,93.75,0.0,csv,csv_000014363,28
data\training_data\14364.png,98.125,1.0,csv,csv_000014364,28
data\training_data\14365.png,85.0,0.0,csv,csv_000014365,28
data\training_data\14366.png,80.625,0.0,csv,csv_000014366,28
data\training_data\14367.png,89.375,1.0,csv,csv_000014367,28
data\training_data\14368.png,80.625,1.0,csv,csv_000014368,28
data\training_data\14369.png,58.75,1.0,csv,csv_000014369,28
data\training_data\14370.png,76.25,1.0,csv,csv_000014370,28
data\training_data\14371.png,85.0,0.0,csv,csv_000014371,28
data\training_data\14372.png,58.75,1.0,csv,csv_000014372,28
data\training_data\14373.png,106.875,1.0,csv,csv_000014373,28
data\training_data\14374.png,89.375,1.0,csv,csv_000014374,28
data\training_data\14375.png,98.125,1.0,csv,csv_000014375,28
data\training_data\14376.png,98.125,1.0,csv,csv_000014376,28
data\training_data\14377.png,98.125,1.0,csv,csv_000014377,28
data\training_data\14378.png,98.125,1.0,csv,csv_000014378,28
data\training_data\14379.png,111.25,1.0,csv,csv_000014379,28
data\training_data\14380.png,102.5,1.0,csv,csv_000014380,28
data\training_data\14381.png,80.625,1.0,csv,csv_000014381,28
data\training_data\14382.png,85.0,1.0,csv,csv_000014382,28
data\training_data\14383.png,54.375,1.0,csv,csv_000014383,28
data\training_data\14384.png,111.25,1.0,csv,csv_000014384,28
data\training_data\14385.png,102.5,1.0,csv,csv_000014385,28
data\training_data\14386.png,102.5,1.0,csv,csv_000014386,28
data\training_data\14387.png,80.625,1.0,csv,csv_000014387,28
data\training_data\14388.png,85.0,1.0,csv,csv_000014388,28
data\training_data\14389.png,89.375,1.0,csv,csv_000014389,28
data\training_data\14390.png,71.875,1.0,csv,csv_000014390,28
data\training_data\14391.png,85.0,1.0,csv,csv_000014391,28
data\training_data\14392.png,54.375,1.0,csv,csv_000014392,28
data\training_data\14393.png,98.125,1.0,csv,csv_000014393,28
data\training_data\14394.png,85.0,1.0,csv,csv_000014394,28
data\training_data\14395.png,76.25,0.0,csv,csv_000014395,28
data\training_data\14396.png,63.125,1.0,csv,csv_000014396,28
data\training_data\14397.png,80.625,1.0,csv,csv_000014397,28
data\training_data\14398.png,93.75,1.0,csv,csv_000014398,28
data\training_data\14399.png,85.0,1.0,csv,csv_000014399,28
data\training_data\14400.png,102.5,1.0,csv,csv_000014400,28
data\training_data\14401.png,58.75,1.0,csv,csv_000014401,28
data\training_data\14402.png,85.0,0.0,csv,csv_000014402,28
data\training_data\14403.png,111.25,1.0,csv,csv_000014403,28
data\training_data\14404.png,58.75,1.0,csv,csv_000014404,28
data\training_data\14405.png,85.0,0.0,csv,csv_000014405,28
data\training_data\14406.png,106.875,1.0,csv,csv_000014406,28
data\training_data\14407.png,54.375,1.0,csv,csv_000014407,28
data\training_data\14408.png,93.75,1.0,csv,csv_000014408,28
data\training_data\14409.png,76.25,1.0,csv,csv_000014409,28
data\training_data\14410.png,111.25,1.0,csv,csv_000014410,28
data\training_data\14411.png,85.0,0.0,csv,csv_000014411,28
data\training_data\14412.png,85.0,0.0,csv,csv_000014412,28
data\training_data\14413.png,111.25,1.0,csv,csv_000014413,28
data\training_data\14414.png,102.5,1.0,csv,csv_000014414,28
data\training_data\14415.png,80.625,1.0,csv,csv_000014415,28
data\training_data\14416.png,102.5,1.0,csv,csv_000014416,28
data\training_data\14417.png,93.75,1.0,csv,csv_000014417,28
data\training_data\14418.png,58.75,1.0,csv,csv_000014418,28
car\data\drive_frames\1772205714119_90_0.png,90.0,0.0,drive_frames,drive_1772205714119,28
car\data\drive_frames\1772205715150_90_0.png,90.0,0.0,drive_frames,drive_1772205715150,28
car\data\drive_frames\1772205716186_90_35.png,90.0,35.0,drive_frames,drive_1772205716186,28
car\data\drive_frames\1772205717217_85_35.png,85.0,35.0,drive_frames,drive_1772205717217,28
car\data\drive_frames\1772205718253_60_35.png,60.0,35.0,drive_frames,drive_1772205718253,28
car\data\drive_frames\1772205719285_70_35.png,70.0,35.0,drive_frames,drive_1772205719285,28
car\data\drive_frames\1772205720320_55_35.png,55.0,35.0,drive_frames,drive_1772205720320,28
car\data\drive_frames\1772205721352_65_35.png,65.0,35.0,drive_frames,drive_1772205721352,28
car\data\drive_frames\1772205722388_85_35.png,85.0,35.0,drive_frames,drive_1772205722388,28
car\data\drive_frames\1772205723419_95_35.png,95.0,35.0,drive_frames,drive_1772205723419,28
car\data\drive_frames\1772205724457_105_35.png,105.0,35.0,drive_frames,drive_1772205724457,28
car\data\drive_frames\1772205725487_85_35.png,85.0,35.0,drive_frames,drive_1772205725487,28
car\data\drive_frames\1772205726519_90_35.png,90.0,35.0,drive_frames,drive_1772205726519,28
